,image_path,mask_path,new_mask_path
297,ISIC_0014490.jpg,ISIC_0011326_segmentation.png,ISIC_0014490_segmentation.png
298,ISIC_0009980.jpg,ISIC_0014998_segmentation.png,ISIC_0009980_segmentation.png
299,ISIC_0014694.jpg,ISIC_0013997_segmentation.png,ISIC_0014694_segmentation.png
300,ISIC_0013326.jpg,ISIC_0015951_segmentation.png,ISIC_0013326_segmentation.png
301,ISIC_0002476.jpg,ISIC_0010088_segmentation.png,ISIC_0002476_segmentation.png
302,ISIC_0009956.jpg,ISIC_0011162_segmentation.png,ISIC_0009956_segmentation.png
303,ISIC_0014263.jpg,ISIC_0013346_segmentation.png,ISIC_0014263_segmentation.png
304,ISIC_0013364.jpg,ISIC_0000053_segmentation.png,ISIC_0013364_segmentation.png
305,ISIC_0013430.jpg,ISIC_0009599_segmentation.png,ISIC_0013430_segmentation.png
306,ISIC_0012257.jpg,ISIC_0000139_segmentation.png,ISIC_0012257_segmentation.png
307,ISIC_0000473.jpg,ISIC_0013983_segmentation.png,ISIC_0000473_segmentation.png
308,ISIC_0012288.jpg,ISIC_0000227_segmentation.png,ISIC_0012288_segmentation.png
309,ISIC_0014469.jpg,ISIC_0012990_segmentation.png,ISIC_0014469_segmentation.png
310,ISIC_0015089.jpg,ISIC_0010322_segmentation.png,ISIC_0015089_segmentation.png
311,ISIC_0014486.jpg,ISIC_0013248_segmentation.png,ISIC_0014486_segmentation.png
312,ISIC_0014838.jpg,ISIC_0015958_segmentation.png,ISIC_0014838_segmentation.png
313,ISIC_0015468.jpg,ISIC_0015284_segmentation.png,ISIC_0015468_segmentation.png
314,ISIC_0010089.jpg,ISIC_0009927_segmentation.png,ISIC_0010089_segmentation.png
315,ISIC_0010849.jpg,ISIC_0010365_segmentation.png,ISIC_0010849_segmentation.png
316,ISIC_0000385.jpg,ISIC_0014846_segmentation.png,ISIC_0000385_segmentation.png
317,ISIC_0015999.jpg,ISIC_0012741_segmentation.png,ISIC_0015999_segmentation.png
318,ISIC_0011151.jpg,ISIC_0016053_segmentation.png,ISIC_0011151_segmentation.png
319,ISIC_0015971.jpg,ISIC_0000200_segmentation.png,ISIC_0015971_segmentation.png
320,ISIC_0012773.jpg,ISIC_0000290_segmentation.png,ISIC_0012773_segmentation.png
321,ISIC_0000253.jpg,ISIC_0013136_segmentation.png,ISIC_0000253_segmentation.png
322,ISIC_0014823.jpg,ISIC_0015313_segmentation.png,ISIC_0014823_segmentation.png
323,ISIC_0014525.jpg,ISIC_0015005_segmentation.png,ISIC_0014525_segmentation.png
324,ISIC_0000021.jpg,ISIC_0012660_segmentation.png,ISIC_0000021_segmentation.png
325,ISIC_0014651.jpg,ISIC_0000001_segmentation.png,ISIC_0014651_segmentation.png
326,ISIC_0000109.jpg,ISIC_0006671_segmentation.png,ISIC_0000109_segmentation.png
327,ISIC_0013578.jpg,ISIC_0001126_segmentation.png,ISIC_0013578_segmentation.png
328,ISIC_0000324.jpg,ISIC_0014029_segmentation.png,ISIC_0000324_segmentation.png
329,ISIC_0015207.jpg,ISIC_0010323_segmentation.png,ISIC_0015207_segmentation.png
330,ISIC_0015041.jpg,ISIC_0012417_segmentation.png,ISIC_0015041_segmentation.png
331,ISIC_0013465.jpg,ISIC_0012089_segmentation.png,ISIC_0013465_segmentation.png
332,ISIC_0011176.jpg,ISIC_0014855_segmentation.png,ISIC_0011176_segmentation.png
333,ISIC_0014755.jpg,ISIC_0013048_segmentation.png,ISIC_0014755_segmentation.png
334,ISIC_0000121.jpg,ISIC_0015617_segmentation.png,ISIC_0000121_segmentation.png
335,ISIC_0013001.jpg,ISIC_0014185_segmentation.png,ISIC_0013001_segmentation.png
336,ISIC_0013383.jpg,ISIC_0009800_segmentation.png,ISIC_0013383_segmentation.png
337,ISIC_0008256.jpg,ISIC_0000061_segmentation.png,ISIC_0008256_segmentation.png
338,ISIC_0010017.jpg,ISIC_0002673_segmentation.png,ISIC_0010017_segmentation.png
339,ISIC_0014093.jpg,ISIC_0015021_segmentation.png,ISIC_0014093_segmentation.png
340,ISIC_0014099.jpg,ISIC_0010598_segmentation.png,ISIC_0014099_segmentation.png
341,ISIC_0010339.jpg,ISIC_0010092_segmentation.png,ISIC_0010339_segmentation.png
342,ISIC_0016063.jpg,ISIC_0000457_segmentation.png,ISIC_0016063_segmentation.png
343,ISIC_0002806.jpg,ISIC_0008626_segmentation.png,ISIC_0002806_segmentation.png
344,ISIC_0010854.jpg,ISIC_0002879_segmentation.png,ISIC_0010854_segmentation.png
345,ISIC_0013517.jpg,ISIC_0011315_segmentation.png,ISIC_0013517_segmentation.png
346,ISIC_0013800.jpg,ISIC_0014081_segmentation.png,ISIC_0013800_segmentation.png
347,ISIC_0013572.jpg,ISIC_0012677_segmentation.png,ISIC_0013572_segmentation.png
348,ISIC_0010029.jpg,ISIC_0014110_segmentation.png,ISIC_0010029_segmentation.png
349,ISIC_0000156.jpg,ISIC_0000380_segmentation.png,ISIC_0000156_segmentation.png
350,ISIC_0015993.jpg,ISIC_0009918_segmentation.png,ISIC_0015993_segmentation.png
351,ISIC_0010572.jpg,ISIC_0001102_segmentation.png,ISIC_0010572_segmentation.png
352,ISIC_0000523.jpg,ISIC_0014728_segmentation.png,ISIC_0000523_segmentation.png
353,ISIC_0012901.jpg,ISIC_0014854_segmentation.png,ISIC_0012901_segmentation.png
354,ISIC_0010171.jpg,ISIC_0014794_segmentation.png,ISIC_0010171_segmentation.png
355,ISIC_0000028.jpg,ISIC_0014964_segmentation.png,ISIC_0000028_segmentation.png
356,ISIC_0010496.jpg,ISIC_0000125_segmentation.png,ISIC_0010496_segmentation.png
357,ISIC_0000505.jpg,ISIC_0003657_segmentation.png,ISIC_0000505_segmentation.png
358,ISIC_0012749.jpg,ISIC_0016065_segmentation.png,ISIC_0012749_segmentation.png
359,ISIC_0009945.jpg,ISIC_0012793_segmentation.png,ISIC_0009945_segmentation.png
360,ISIC_0000550.jpg,ISIC_0016011_segmentation.png,ISIC_0000550_segmentation.png
361,ISIC_0016070.jpg,ISIC_0010321_segmentation.png,ISIC_0016070_segmentation.png
362,ISIC_0013079.jpg,ISIC_0015060_segmentation.png,ISIC_0013079_segmentation.png
363,ISIC_0000297.jpg,ISIC_0014831_segmentation.png,ISIC_0000297_segmentation.png
364,ISIC_0000196.jpg,ISIC_0012758_segmentation.png,ISIC_0000196_segmentation.png
365,ISIC_0011220.jpg,ISIC_0015455_segmentation.png,ISIC_0011220_segmentation.png
366,ISIC_0015636.jpg,ISIC_0000000_segmentation.png,ISIC_0015636_segmentation.png
367,ISIC_0000298.jpg,ISIC_0015416_segmentation.png,ISIC_0000298_segmentation.png
368,ISIC_0000538.jpg,ISIC_0013636_segmentation.png,ISIC_0000538_segmentation.png
369,ISIC_0012324.jpg,ISIC_0016038_segmentation.png,ISIC_0012324_segmentation.png
370,ISIC_0014441.jpg,ISIC_0013966_segmentation.png,ISIC_0014441_segmentation.png
371,ISIC_0000050.jpg,ISIC_0000486_segmentation.png,ISIC_0000050_segmentation.png
372,ISIC_0010850.jpg,ISIC_0000279_segmentation.png,ISIC_0010850_segmentation.png
373,ISIC_0014357.jpg,ISIC_0011115_segmentation.png,ISIC_0014357_segmentation.png
374,ISIC_0001292.jpg,ISIC_0015984_segmentation.png,ISIC_0001292_segmentation.png
375,ISIC_0000151.jpg,ISIC_0015208_segmentation.png,ISIC_0000151_segmentation.png
376,ISIC_0000051.jpg,ISIC_0010329_segmentation.png,ISIC_0000051_segmentation.png
377,ISIC_0000225.jpg,ISIC_0001296_segmentation.png,ISIC_0000225_segmentation.png
378,ISIC_0009901.jpg,ISIC_0014798_segmentation.png,ISIC_0009901_segmentation.png
379,ISIC_0014317.jpg,ISIC_0000156_segmentation.png,ISIC_0014317_segmentation.png
380,ISIC_0012706.jpg,ISIC_0010093_segmentation.png,ISIC_0012706_segmentation.png
381,ISIC_0000496.jpg,ISIC_0012374_segmentation.png,ISIC_0000496_segmentation.png
382,ISIC_0012844.jpg,ISIC_0000184_segmentation.png,ISIC_0012844_segmentation.png
383,ISIC_0014308.jpg,ISIC_0013330_segmentation.png,ISIC_0014308_segmentation.png
384,ISIC_0000521.jpg,ISIC_0013201_segmentation.png,ISIC_0000521_segmentation.png
385,ISIC_0006021.jpg,ISIC_0013223_segmentation.png,ISIC_0006021_segmentation.png
386,ISIC_0011089.jpg,ISIC_0000085_segmentation.png,ISIC_0011089_segmentation.png
387,ISIC_0000192.jpg,ISIC_0000091_segmentation.png,ISIC_0000192_segmentation.png
388,ISIC_0015368.jpg,ISIC_0010573_segmentation.png,ISIC_0015368_segmentation.png
389,ISIC_0014573.jpg,ISIC_0014397_segmentation.png,ISIC_0014573_segmentation.png
390,ISIC_0016024.jpg,ISIC_0000544_segmentation.png,ISIC_0016024_segmentation.png
391,ISIC_0000348.jpg,ISIC_0000319_segmentation.png,ISIC_0000348_segmentation.png
392,ISIC_0011315.jpg,ISIC_0013417_segmentation.png,ISIC_0011315_segmentation.png
393,ISIC_0013433.jpg,ISIC_0000271_segmentation.png,ISIC_0013433_segmentation.png
394,ISIC_0000316.jpg,ISIC_0015963_segmentation.png,ISIC_0000316_segmentation.png
395,ISIC_0000214.jpg,ISIC_0000263_segmentation.png,ISIC_0000214_segmentation.png
396,ISIC_0012109.jpg,ISIC_0000045_segmentation.png,ISIC_0012109_segmentation.png
397,ISIC_0010187.jpg,ISIC_0000232_segmentation.png,ISIC_0010187_segmentation.png
398,ISIC_0013414.jpg,ISIC_0014765_segmentation.png,ISIC_0013414_segmentation.png
399,ISIC_0015481.jpg,ISIC_0015146_segmentation.png,ISIC_0015481_segmentation.png
400,ISIC_0000111.jpg,ISIC_0000145_segmentation.png,ISIC_0000111_segmentation.png
401,ISIC_0015363.jpg,ISIC_0000082_segmentation.png,ISIC_0015363_segmentation.png
402,ISIC_0015200.jpg,ISIC_0009990_segmentation.png,ISIC_0015200_segmentation.png
403,ISIC_0013147.jpg,ISIC_0014541_segmentation.png,ISIC_0013147_segmentation.png
404,ISIC_0009564.jpg,ISIC_0011402_segmentation.png,ISIC_0009564_segmentation.png
405,ISIC_0000139.jpg,ISIC_0010028_segmentation.png,ISIC_0000139_segmentation.png
406,ISIC_0011164.jpg,ISIC_0012876_segmentation.png,ISIC_0011164_segmentation.png
407,ISIC_0011347.jpg,ISIC_0010187_segmentation.png,ISIC_0011347_segmentation.png
408,ISIC_0000243.jpg,ISIC_0001163_segmentation.png,ISIC_0000243_segmentation.png
409,ISIC_0010332.jpg,ISIC_0015011_segmentation.png,ISIC_0010332_segmentation.png
410,ISIC_0000321.jpg,ISIC_0013159_segmentation.png,ISIC_0000321_segmentation.png
411,ISIC_0014868.jpg,ISIC_0011329_segmentation.png,ISIC_0014868_segmentation.png
412,ISIC_0015990.jpg,ISIC_0015957_segmentation.png,ISIC_0015990_segmentation.png
413,ISIC_0014962.jpg,ISIC_0010379_segmentation.png,ISIC_0014962_segmentation.png
414,ISIC_0014722.jpg,ISIC_0014714_segmentation.png,ISIC_0014722_segmentation.png
415,ISIC_0009298.jpg,ISIC_0010318_segmentation.png,ISIC_0009298_segmentation.png
416,ISIC_0010185.jpg,ISIC_0013837_segmentation.png,ISIC_0010185_segmentation.png
417,ISIC_0010216.jpg,ISIC_0015641_segmentation.png,ISIC_0010216_segmentation.png
418,ISIC_0015229.jpg,ISIC_0013946_segmentation.png,ISIC_0015229_segmentation.png
419,ISIC_0011099.jpg,ISIC_0014907_segmentation.png,ISIC_0011099_segmentation.png
420,ISIC_0015476.jpg,ISIC_0007332_segmentation.png,ISIC_0015476_segmentation.png
421,ISIC_0013360.jpg,ISIC_0000056_segmentation.png,ISIC_0013360_segmentation.png
422,ISIC_0013488.jpg,ISIC_0012674_segmentation.png,ISIC_0013488_segmentation.png
423,ISIC_0014385.jpg,ISIC_0014754_segmentation.png,ISIC_0014385_segmentation.png
424,ISIC_0014162.jpg,ISIC_0010476_segmentation.png,ISIC_0014162_segmentation.png
425,ISIC_0014440.jpg,ISIC_0012823_segmentation.png,ISIC_0014440_segmentation.png
426,ISIC_0015953.jpg,ISIC_0000214_segmentation.png,ISIC_0015953_segmentation.png
427,ISIC_0010015.jpg,ISIC_0012911_segmentation.png,ISIC_0010015_segmentation.png
428,ISIC_0014748.jpg,ISIC_0012325_segmentation.png,ISIC_0014748_segmentation.png
429,ISIC_0013269.jpg,ISIC_0010034_segmentation.png,ISIC_0013269_segmentation.png
430,ISIC_0015355.jpg,ISIC_0000140_segmentation.png,ISIC_0015355_segmentation.png
431,ISIC_0015190.jpg,ISIC_0014221_segmentation.png,ISIC_0015190_segmentation.png
432,ISIC_0014331.jpg,ISIC_0013922_segmentation.png,ISIC_0014331_segmentation.png
433,ISIC_0012391.jpg,ISIC_0007796_segmentation.png,ISIC_0012391_segmentation.png
434,ISIC_0012737.jpg,ISIC_0010227_segmentation.png,ISIC_0012737_segmentation.png
435,ISIC_0014029.jpg,ISIC_0010053_segmentation.png,ISIC_0014029_segmentation.png
436,ISIC_0012136.jpg,ISIC_0012224_segmentation.png,ISIC_0012136_segmentation.png
437,ISIC_0000215.jpg,ISIC_0001449_segmentation.png,ISIC_0000215_segmentation.png
438,ISIC_0010602.jpg,ISIC_0010558_segmentation.png,ISIC_0010602_segmentation.png
439,ISIC_0013410.jpg,ISIC_0015962_segmentation.png,ISIC_0013410_segmentation.png
440,ISIC_0000382.jpg,ISIC_0012878_segmentation.png,ISIC_0000382_segmentation.png
441,ISIC_0012508.jpg,ISIC_0000111_segmentation.png,ISIC_0012508_segmentation.png
442,ISIC_0013549.jpg,ISIC_0013618_segmentation.png,ISIC_0013549_segmentation.png
443,ISIC_0013190.jpg,ISIC_0012898_segmentation.png,ISIC_0013190_segmentation.png
444,ISIC_0016017.jpg,ISIC_0012285_segmentation.png,ISIC_0016017_segmentation.png
445,ISIC_0011205.jpg,ISIC_0009943_segmentation.png,ISIC_0011205_segmentation.png
446,ISIC_0015638.jpg,ISIC_0014567_segmentation.png,ISIC_0015638_segmentation.png
447,ISIC_0010322.jpg,ISIC_0015283_segmentation.png,ISIC_0010322_segmentation.png
448,ISIC_0010066.jpg,ISIC_0015082_segmentation.png,ISIC_0010066_segmentation.png
449,ISIC_0012318.jpg,ISIC_0009967_segmentation.png,ISIC_0012318_segmentation.png
450,ISIC_0000150.jpg,ISIC_0012334_segmentation.png,ISIC_0000150_segmentation.png
451,ISIC_0014860.jpg,ISIC_0014632_segmentation.png,ISIC_0014860_segmentation.png
452,ISIC_0013164.jpg,ISIC_0013948_segmentation.png,ISIC_0013164_segmentation.png
453,ISIC_0011084.jpg,ISIC_0010584_segmentation.png,ISIC_0011084_segmentation.png
454,ISIC_0013637.jpg,ISIC_0013807_segmentation.png,ISIC_0013637_segmentation.png
455,ISIC_0011362.jpg,ISIC_0000300_segmentation.png,ISIC_0011362_segmentation.png
456,ISIC_0003346.jpg,ISIC_0013552_segmentation.png,ISIC_0003346_segmentation.png
457,ISIC_0000127.jpg,ISIC_0013258_segmentation.png,ISIC_0000127_segmentation.png
458,ISIC_0016023.jpg,ISIC_0010479_segmentation.png,ISIC_0016023_segmentation.png
459,ISIC_0013134.jpg,ISIC_0014658_segmentation.png,ISIC_0013134_segmentation.png
460,ISIC_0009950.jpg,ISIC_0010465_segmentation.png,ISIC_0009950_segmentation.png
461,ISIC_0010852.jpg,ISIC_0000018_segmentation.png,ISIC_0010852_segmentation.png
462,ISIC_0013025.jpg,ISIC_0000546_segmentation.png,ISIC_0013025_segmentation.png
463,ISIC_0000055.jpg,ISIC_0012250_segmentation.png,ISIC_0000055_segmentation.png
464,ISIC_0012654.jpg,ISIC_0014898_segmentation.png,ISIC_0012654_segmentation.png
465,ISIC_0014174.jpg,ISIC_0000246_segmentation.png,ISIC_0014174_segmentation.png
466,ISIC_0011228.jpg,ISIC_0012961_segmentation.png,ISIC_0011228_segmentation.png
467,ISIC_0000164.jpg,ISIC_0009899_segmentation.png,ISIC_0000164_segmentation.png
468,ISIC_0015641.jpg,ISIC_0009970_segmentation.png,ISIC_0015641_segmentation.png
469,ISIC_0014850.jpg,ISIC_0000101_segmentation.png,ISIC_0014850_segmentation.png
470,ISIC_0010094.jpg,ISIC_0013329_segmentation.png,ISIC_0010094_segmentation.png
471,ISIC_0013222.jpg,ISIC_0012865_segmentation.png,ISIC_0013222_segmentation.png
472,ISIC_0014931.jpg,ISIC_0014103_segmentation.png,ISIC_0014931_segmentation.png
473,ISIC_0016006.jpg,ISIC_0013842_segmentation.png,ISIC_0016006_segmentation.png
474,ISIC_0010020.jpg,ISIC_0012662_segmentation.png,ISIC_0010020_segmentation.png
475,ISIC_0010070.jpg,ISIC_0010452_segmentation.png,ISIC_0010070_segmentation.png
476,ISIC_0013929.jpg,ISIC_0013164_segmentation.png,ISIC_0013929_segmentation.png
477,ISIC_0013842.jpg,ISIC_0014325_segmentation.png,ISIC_0013842_segmentation.png
478,ISIC_0012659.jpg,ISIC_0015211_segmentation.png,ISIC_0012659_segmentation.png
479,ISIC_0000261.jpg,ISIC_0015956_segmentation.png,ISIC_0000261_segmentation.png
480,ISIC_0014286.jpg,ISIC_0014783_segmentation.png,ISIC_0014286_segmentation.png
481,ISIC_0012159.jpg,ISIC_0000059_segmentation.png,ISIC_0012159_segmentation.png
482,ISIC_0000410.jpg,ISIC_0014652_segmentation.png,ISIC_0000410_segmentation.png
483,ISIC_0015989.jpg,ISIC_0014535_segmentation.png,ISIC_0015989_segmentation.png
484,ISIC_0011373.jpg,ISIC_0012136_segmentation.png,ISIC_0011373_segmentation.png
485,ISIC_0002459.jpg,ISIC_0011088_segmentation.png,ISIC_0002459_segmentation.png
486,ISIC_0012369.jpg,ISIC_0014526_segmentation.png,ISIC_0012369_segmentation.png
487,ISIC_0015401.jpg,ISIC_0014773_segmentation.png,ISIC_0015401_segmentation.png
488,ISIC_0012374.jpg,ISIC_0009953_segmentation.png,ISIC_0012374_segmentation.png
489,ISIC_0013166.jpg,ISIC_0013996_segmentation.png,ISIC_0013166_segmentation.png
490,ISIC_0015173.jpg,ISIC_0015980_segmentation.png,ISIC_0015173_segmentation.png
491,ISIC_0000499.jpg,ISIC_0000537_segmentation.png,ISIC_0000499_segmentation.png
492,ISIC_0014771.jpg,ISIC_0014836_segmentation.png,ISIC_0014771_segmentation.png
493,ISIC_0014628.jpg,ISIC_0012107_segmentation.png,ISIC_0014628_segmentation.png
494,ISIC_0014110.jpg,ISIC_0013813_segmentation.png,ISIC_0014110_segmentation.png
495,ISIC_0015160.jpg,ISIC_0016013_segmentation.png,ISIC_0015160_segmentation.png
496,ISIC_0000447.jpg,ISIC_0015161_segmentation.png,ISIC_0000447_segmentation.png
497,ISIC_0000244.jpg,ISIC_0014073_segmentation.png,ISIC_0000244_segmentation.png
498,ISIC_0000882.jpg,ISIC_0000397_segmentation.png,ISIC_0000882_segmentation.png
499,ISIC_0010476.jpg,ISIC_0014933_segmentation.png,ISIC_0010476_segmentation.png
500,ISIC_0012095.jpg,ISIC_0009966_segmentation.png,ISIC_0012095_segmentation.png
501,ISIC_0015559.jpg,ISIC_0010018_segmentation.png,ISIC_0015559_segmentation.png
502,ISIC_0016007.jpg,ISIC_0002488_segmentation.png,ISIC_0016007_segmentation.png
503,ISIC_0008541.jpg,ISIC_0011306_segmentation.png,ISIC_0008541_segmentation.png
504,ISIC_0000105.jpg,ISIC_0011345_segmentation.png,ISIC_0000105_segmentation.png
505,ISIC_0016003.jpg,ISIC_0000345_segmentation.png,ISIC_0016003_segmentation.png
506,ISIC_0013341.jpg,ISIC_0010467_segmentation.png,ISIC_0013341_segmentation.png
507,ISIC_0014808.jpg,ISIC_0014795_segmentation.png,ISIC_0014808_segmentation.png
508,ISIC_0010498.jpg,ISIC_0000162_segmentation.png,ISIC_0010498_segmentation.png
509,ISIC_0014132.jpg,ISIC_0006795_segmentation.png,ISIC_0014132_segmentation.png
510,ISIC_0010234.jpg,ISIC_0012883_segmentation.png,ISIC_0010234_segmentation.png
511,ISIC_0013603.jpg,ISIC_0014365_segmentation.png,ISIC_0013603_segmentation.png
512,ISIC_0013618.jpg,ISIC_0014922_segmentation.png,ISIC_0013618_segmentation.png
513,ISIC_0000361.jpg,ISIC_0010344_segmentation.png,ISIC_0000361_segmentation.png
514,ISIC_0013740.jpg,ISIC_0015127_segmentation.png,ISIC_0013740_segmentation.png
515,ISIC_0000365.jpg,ISIC_0012548_segmentation.png,ISIC_0000365_segmentation.png
516,ISIC_0010059.jpg,ISIC_0006800_segmentation.png,ISIC_0010059_segmentation.png
517,ISIC_0013898.jpg,ISIC_0012425_segmentation.png,ISIC_0013898_segmentation.png
518,ISIC_0014410.jpg,ISIC_0014797_segmentation.png,ISIC_0014410_segmentation.png
519,ISIC_0010576.jpg,ISIC_0000471_segmentation.png,ISIC_0010576_segmentation.png
520,ISIC_0012680.jpg,ISIC_0011084_segmentation.png,ISIC_0012680_segmentation.png
521,ISIC_0014559.jpg,ISIC_0014850_segmentation.png,ISIC_0014559_segmentation.png
522,ISIC_0015483.jpg,ISIC_0000052_segmentation.png,ISIC_0015483_segmentation.png
523,ISIC_0012930.jpg,ISIC_0012517_segmentation.png,ISIC_0012930_segmentation.png
524,ISIC_0003559.jpg,ISIC_0000330_segmentation.png,ISIC_0003559_segmentation.png
525,ISIC_0012448.jpg,ISIC_0000047_segmentation.png,ISIC_0012448_segmentation.png
526,ISIC_0012495.jpg,ISIC_0001306_segmentation.png,ISIC_0012495_segmentation.png
527,ISIC_0014284.jpg,ISIC_0013167_segmentation.png,ISIC_0014284_segmentation.png
528,ISIC_0014336.jpg,ISIC_0014537_segmentation.png,ISIC_0014336_segmentation.png
529,ISIC_0010000.jpg,ISIC_0014311_segmentation.png,ISIC_0010000_segmentation.png
530,ISIC_0014476.jpg,ISIC_0000100_segmentation.png,ISIC_0014476_segmentation.png
531,ISIC_0000096.jpg,ISIC_0014879_segmentation.png,ISIC_0000096_segmentation.png
532,ISIC_0010067.jpg,ISIC_0013843_segmentation.png,ISIC_0010067_segmentation.png
533,ISIC_0000426.jpg,ISIC_0014522_segmentation.png,ISIC_0000426_segmentation.png
534,ISIC_0014891.jpg,ISIC_0010362_segmentation.png,ISIC_0014891_segmentation.png
535,ISIC_0000024.jpg,ISIC_0010089_segmentation.png,ISIC_0000024_segmentation.png
536,ISIC_0009923.jpg,ISIC_0010241_segmentation.png,ISIC_0009923_segmentation.png
537,ISIC_0015360.jpg,ISIC_0015947_segmentation.png,ISIC_0015360_segmentation.png
538,ISIC_0015976.jpg,ISIC_0010498_segmentation.png,ISIC_0015976_segmentation.png
539,ISIC_0001242.jpg,ISIC_0013399_segmentation.png,ISIC_0001242_segmentation.png
540,ISIC_0000001.jpg,ISIC_0000477_segmentation.png,ISIC_0000001_segmentation.png
541,ISIC_0010240.jpg,ISIC_0012256_segmentation.png,ISIC_0010240_segmentation.png
542,ISIC_0014773.jpg,ISIC_0013212_segmentation.png,ISIC_0014773_segmentation.png
543,ISIC_0010357.jpg,ISIC_0014945_segmentation.png,ISIC_0010357_segmentation.png
544,ISIC_0010180.jpg,ISIC_0014327_segmentation.png,ISIC_0010180_segmentation.png
545,ISIC_0010207.jpg,ISIC_0014610_segmentation.png,ISIC_0010207_segmentation.png
546,ISIC_0002093.jpg,ISIC_0015204_segmentation.png,ISIC_0002093_segmentation.png
547,ISIC_0013567.jpg,ISIC_0014503_segmentation.png,ISIC_0013567_segmentation.png
548,ISIC_0000460.jpg,ISIC_0013688_segmentation.png,ISIC_0000460_segmentation.png
549,ISIC_0012719.jpg,ISIC_0015985_segmentation.png,ISIC_0012719_segmentation.png
550,ISIC_0013208.jpg,ISIC_0014867_segmentation.png,ISIC_0013208_segmentation.png
551,ISIC_0015203.jpg,ISIC_0000357_segmentation.png,ISIC_0015203_segmentation.png
552,ISIC_0003728.jpg,ISIC_0000038_segmentation.png,ISIC_0003728_segmentation.png
553,ISIC_0014949.jpg,ISIC_0000040_segmentation.png,ISIC_0014949_segmentation.png
554,ISIC_0010077.jpg,ISIC_0000262_segmentation.png,ISIC_0010077_segmentation.png
555,ISIC_0010333.jpg,ISIC_0012455_segmentation.png,ISIC_0010333_segmentation.png
556,ISIC_0000545.jpg,ISIC_0013982_segmentation.png,ISIC_0000545_segmentation.png
557,ISIC_0011119.jpg,ISIC_0014851_segmentation.png,ISIC_0011119_segmentation.png
558,ISIC_0000123.jpg,ISIC_0000368_segmentation.png,ISIC_0000123_segmentation.png
559,ISIC_0014151.jpg,ISIC_0010481_segmentation.png,ISIC_0014151_segmentation.png
560,ISIC_0014327.jpg,ISIC_0015223_segmentation.png,ISIC_0014327_segmentation.png
561,ISIC_0014904.jpg,ISIC_0009884_segmentation.png,ISIC_0014904_segmentation.png
562,ISIC_0000077.jpg,ISIC_0014431_segmentation.png,ISIC_0000077_segmentation.png
563,ISIC_0013400.jpg,ISIC_0010069_segmentation.png,ISIC_0013400_segmentation.png
564,ISIC_0014869.jpg,ISIC_0000341_segmentation.png,ISIC_0014869_segmentation.png
565,ISIC_0016038.jpg,ISIC_0007141_segmentation.png,ISIC_0016038_segmentation.png
566,ISIC_0015963.jpg,ISIC_0014506_segmentation.png,ISIC_0015963_segmentation.png
567,ISIC_0005787.jpg,ISIC_0010222_segmentation.png,ISIC_0005787_segmentation.png
568,ISIC_0015984.jpg,ISIC_0000390_segmentation.png,ISIC_0015984_segmentation.png
569,ISIC_0000259.jpg,ISIC_0000392_segmentation.png,ISIC_0000259_segmentation.png
570,ISIC_0015313.jpg,ISIC_0013025_segmentation.png,ISIC_0015313_segmentation.png
571,ISIC_0014108.jpg,ISIC_0014941_segmentation.png,ISIC_0014108_segmentation.png
572,ISIC_0011120.jpg,ISIC_0013191_segmentation.png,ISIC_0011120_segmentation.png
573,ISIC_0013948.jpg,ISIC_0009980_segmentation.png,ISIC_0013948_segmentation.png
574,ISIC_0013437.jpg,ISIC_0013896_segmentation.png,ISIC_0013437_segmentation.png
575,ISIC_0009988.jpg,ISIC_0000138_segmentation.png,ISIC_0009988_segmentation.png
576,ISIC_0000211.jpg,ISIC_0013803_segmentation.png,ISIC_0000211_segmentation.png
577,ISIC_0013588.jpg,ISIC_0000175_segmentation.png,ISIC_0013588_segmentation.png
578,ISIC_0013615.jpg,ISIC_0010090_segmentation.png,ISIC_0013615_segmentation.png
579,ISIC_0010844.jpg,ISIC_0010006_segmentation.png,ISIC_0010844_segmentation.png
580,ISIC_0015943.jpg,ISIC_0012097_segmentation.png,ISIC_0015943_segmentation.png
581,ISIC_0013782.jpg,ISIC_0015180_segmentation.png,ISIC_0013782_segmentation.png
582,ISIC_0001275.jpg,ISIC_0011383_segmentation.png,ISIC_0001275_segmentation.png
583,ISIC_0014795.jpg,ISIC_0012949_segmentation.png,ISIC_0014795_segmentation.png
584,ISIC_0016028.jpg,ISIC_0009925_segmentation.png,ISIC_0016028_segmentation.png
585,ISIC_0015113.jpg,ISIC_0010449_segmentation.png,ISIC_0015113_segmentation.png
586,ISIC_0015040.jpg,ISIC_0012248_segmentation.png,ISIC_0015040_segmentation.png
587,ISIC_0013794.jpg,ISIC_0015020_segmentation.png,ISIC_0013794_segmentation.png
588,ISIC_0012702.jpg,ISIC_0014353_segmentation.png,ISIC_0012702_segmentation.png
589,ISIC_0011349.jpg,ISIC_0013189_segmentation.png,ISIC_0011349_segmentation.png
590,ISIC_0000275.jpg,ISIC_0015464_segmentation.png,ISIC_0000275_segmentation.png
591,ISIC_0013277.jpg,ISIC_0012654_segmentation.png,ISIC_0013277_segmentation.png
592,ISIC_0009884.jpg,ISIC_0015244_segmentation.png,ISIC_0009884_segmentation.png
593,ISIC_0012708.jpg,ISIC_0015110_segmentation.png,ISIC_0012708_segmentation.png
